學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
113,2,599890001,"大學外文（二）：泰文","譚華德","二D56","道藩320119",3.0,選修,"外文中心",中文,否,學士班,"＠備註:東南亞語系雙輔生請修習該系課程。學生所屬國籍或僑居地之官方語言或主要使用語言為泰文，修習本科目之成績及學分不予採計。"
113,2,599918001,"大學外文（二）：捷克文","林蒔慧","二D56","道藩320316",3.0,選修,"外文中心",中文,否,學士班,"＠備註:與斯文系合開，不可重複修習。學生所屬國籍或僑居地之官方語言或主要使用語言為該語言，修習本科目之成績及學分不予採計。"
113,2,599947001,"大學外文（二）：西班牙文","李文康","三234","研究250101",3.0,選修,"外文中心",中文,否,學士班,"＠備註:學生所屬國籍或僑居地之官方語言或主要使用語言為西班牙文，修習本科目之成績及學分不予採計。"
113,2,599948021,"大學外文（二）：法文","李立林","四567","學思040107",3.0,選修,"外文中心",中文,否,學士班,"＠備註:學生所屬國籍或僑居地之官方語言或主要使用語言為法文，修習本科目之成績及學分不予採計。"
113,2,599948041,"大學外文（二）：法文","羅清菁","三D56","資訊140106",3.0,選修,"外文中心",中文,否,學士班,"＠備註:學生所屬國籍或僑居地之官方語言或主要使用語言為法文，修習本科目之成績及學分不予採計。"
113,2,599949031,"大學外文（二）：德文","江世琳","四234","大勇210208",3.0,選修,"外文中心",中文,否,學士班,"＠備註:學生所屬國籍或僑居地之官方語言或主要使用語言為德文，修習本科目之成績及學分不予採計。"
113,2,601136011,"行政法（二）","傅玲靜","二56","大智190304",2.0,群修,"法律二甲法律二乙法律二丙",中文,否,學士班,"＠備註:112級基礎科目"
113,2,601158011,"民法債編總論（一）","王千維","二D56","大勇210201",3.0,必修,"法律一甲法律一乙法律一丙",中文,否,學士班,"＠備註:113級基礎科目"
113,2,900934001,"教育權研究","陳榮政","未定或彈性","",2.0,選修,"教院博士教院碩士",英文,是,碩士班、博士班,"＠備註:移地教學(日本東北大學)，5月海外密集授課。不開放加選。"
113,2,Z23925001,"專題三：大數據與社會分析","卞中佩","四234","國際360304",3.0,選修,"創國碩士",英文,是,碩士班,"＠備註:1. 英文授課 2. 此課程同 ""ZU1942001/Z23937001 大數據與社會分析"" (選修)，請學生避免重複修習。"
113,2,Z23926001,"專題一：人類世與地緣政治","楊智元","三D56","研究250305",3.0,選修,"創國碩士",英文,是,碩士班,"＠備註:1. 英文授課 2. 此課程同 ""Z23949001 人類世與地緣政治"" (選修) 及 ""ZU1917001 專題一：人類世與地緣政治"" (選修)，請學生避免重複修習。"
113,2,ZU1020001,"專題二：移民與全球化","歐子綺","五D56","國際360408",3.0,群修,"創國學三創國學四",英文,是,學士班,"＠備註:1. 英語授課  2. 此課程同 ""ZU1006001 移民與全球化"" (群修)，請學生避免重複修習。"
113,2,000358031,"資料分析與程式設計入門","余千智","三78E","逸仙5樓資管電腦室",3.0,選修,"資管系",中文,否,學士班,"＠備註:原科目名稱為資料處理，已修習原科目之學生不須再修習本科目。資管系同學修習不計入畢業學分。在逸仙樓五樓資管系電腦教室(0502教室)上課。"
113,2,070046001,"對外漢字教學","鍾隆瑋","三234","資訊140104",3.0,選修,"華文碩程",中文,否,學士班,"＠備註:華語文教學學分學程學生修習"
113,2,070171021,"選修英文：閱讀與口語訓練（ETP專班）","陳綉諭","五234","電算智慧教室",3.0,選修,"外文中",英文,否,學士班,"＠備註:與選修英文一般班合開。本課程為ETP學分學程英語訓練課程，自109學年起不收學分費，除商院外之各院ETP學分學程生優先登記選課(合院編班)，如有餘額開放一般生選課。"
113,2,070252001,"歐洲人權公約與司法實踐","王士帆","三567","綜北270102",3.0,選修,"國務院",中文,否,學士班,"＠備註:歐盟學程課號，與法律系合開課程。"
113,2,070258011,"初級會計學（二）","林禹銘","二EFG","大勇210206",3.0,必修,"商學院",中文,否,學士班,"＠備註:限外語專長商管學程，加簽規則請參照教學大綱，請勿來信詢問，第一堂課請務必出席。檔修初會（一）。本課程於114.6.14(六）下午舉行期末會考，修課學生皆須參加，無法參加同學請勿修讀。與000318081合開"
113,2,070306001,"布農族語（二）","全正文","二78","綜北270107",2.0,選修,"民族系",中文,否,學士班,"＠備註:無"
113,2,070326001,"布農族語（四）","全正文","二FG","研究250102",2.0,選修,"民族系",中文,否,學士班,"＠備註:無"
113,2,070328001,"排灣族語（四）","波宏明","四78","綜南270212",2.0,選修,"民族系",中文,否,學士班,"＠備註:無"
113,2,070330001,"泰雅族語（四）","鄭光博","二CD","綜南270208",2.0,選修,"民族系",中文,否,學士班,"＠備註:無"
113,2,070341001,"華人文化與社會","鄭又寧","一D56","研究250305",3.0,選修,"華文碩程",中文,否,學士班,"＠備註:華語文教學學分學程學生修習"
113,2,070353001,"族語教材教法","李台元","三56","綜南270308",2.0,選修,"民族系",中文,否,學士班,"＠備註:無"
113,2,070410001,"創新創業講做堂","林士淵","四D56","研總數位教學發展教室350112",3.0,選修,"創新創造力研究中心",中文,否,學士班,"＠備註:無"
113,2,070411001,"跨界專題－Ｘ計畫Plus","鄭宇君","五34C","",3.0,選修,"創新創造力研究中心",中文,否,學士班,"＠備註:本課不開放電腦選課，請欲修習同學第一堂課務必出席。(教室在藝文中心3樓創意實驗室)"
113,2,155785001,"數位人文學概論","鄭有容","三D56","百年電腦室",3.0,選修,"圖檔碩一圖檔碩二",中文,否,碩士班,"＠備註:無"
113,2,158770001,"日本大眾文化研究","李衣雲","三567","綜南270110",3.0,選修,"台史碩一台史博一台史碩二台史博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,159864001,"東亞近代文學專題","崔末順","三34C","百年330412",3.0,選修,"台文碩一台文博一台文碩二台文博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,204751001,"新社會思想史","高國魁","三D56","綜南270309",3.0,選修,"社會二社會三社會四",中文,��,學士班,"＠備註:無"
113,2,206072001,"全球化與公共事務","呂采穎、杜文苓","五D56","綜南270311",3.0,必修,"公行二",中文,否,學士班,"＠備註:無"
113,2,207076001,"民法（二）","吳秀明","四234","綜南270113",3.0,必修,"地一土管",中文,否,學士班,"＠備註:土資組、土測組選修"
113,2,208783001,"貧窮經濟學專題","王信實","四D56","綜南270311",3.0,選修,"經濟二甲經濟二乙經濟三甲經濟三乙經濟四甲經濟四乙",中文,否,學士班,"＠備註:無"
113,2,209001002,"民族學","官大偉","四D56","綜南270409",3.0,必修,"民族一",中文,否,學士班,"＠備註:1.除特殊狀況並主動告知，否則第一堂務必出席。2.第一堂課未到者，不予加簽。"
113,2,209043002,"台灣原住民語言—泰雅語","鄭光博","二56","綜南270208",2.0,群修,"民族二",中文,否,學士班,"＠備註:無"
113,2,209050002,"台灣原住民語言—賽德克語","伊萬納威","一56","綜南270308",2.0,群修,"民族二",中文,否,學士班,"＠備註:無"
113,2,209069002,"民族學研究方法與實作","高雅寧","三D56","綜南270311",3.0,必修,"民族二",中文,否,學士��,"＠備註:無"
113,2,209742001,"博物館展覽設計與製作","張駿逸","三34","綜南270416",2.0,選修,"民族二",中文,否,學士班,"＠備註:無"
113,2,259652001,"博物館實習","陳乃華","四78","綜南270311",2.0,選修,"民族碩一",中文,否,碩士班,"＠備註:無"
113,2,260031001,"中共經濟發展理論與政策","劉致賢","一567","綜合270812",3.0,群修,"東亞碩一",中文,否,碩士班,"＠備註:270812"
113,2,261101001,"經濟發展理論","蘇昱璇","四234","綜合270723",3.0,群修,"國發碩一國發碩二",中文,否,碩士班,"＠備註:碩士班群修。外所同學如需加簽，經授課老師同意後，交由本所統一加選。"
113,2,261633001,"東亞與南亞之民主與民主化","魏玫娟","三567","綜合270722",3.0,選修,"國發碩一國發博一國發碩二國發博二",英文,是,碩士班、博士班,"＠備註:博碩選。(英語授課；亞太碩博碩合開)。外所同學如需加簽，經授課老師同意後，交由本所統一加選。"
113,2,353813001,"會計師業務實戰研討","柯志賢","四234","研究250201",3.0,選修,"會計碩一會碩稅一會計碩二會碩稅二",中文,否,碩士班,"＠備註:無"
113,2,353816001,"鑑識會計","朱家德、朱德芳、馬秀如","五D56","商館260815",3.0,選修,"會計碩一會碩稅一會計碩二會碩稅二",中文,��,碩士班,"＠備註:無"
113,2,356389001,"使用者體驗設計","簡士鎰","五D56","商館260205",3.0,選修,"資管碩一資管碩二",英文,是,碩士班,"＠備註:英文授課。學碩合開，碩士班同學修習屬於Track 3(105~109學年度)或企業組(110學年度以後)。"
113,2,357875001,"金融科技應用與實務","翁禮祺","二234","商館260206",3.0,選修,"財管碩一財管碩二",中文,否,碩士班,"＠備註:開放學士班大三大四修課。"
113,2,358901001,"金融科技趨勢與創新","王儷玲","二567","元大人文廳",3.0,選修,"風管碩一風管碩二",中文,否,碩士班,"＠備註:與學士班合開，學士班請選308853001課號"
113,2,304004002,"線性代數","薛慧敏","四D56","商館260106",3.0,必修,"統計一",中文,否,學士班,"＠備註:實習課為二、C"
113,2,304835001,"統計機器學習","張志浩","四234","商館260207",3.0,選修,"統計四",英文,是,學士班,"＠備註:英語授課"
113,2,405007001,"傳播與當代思潮","柯裕棻","三234","大勇210105",3.0,必修,"傳院一甲",中文,否,學士班,"＠備註:修習本課程學生請詳閱課程相關資訊之「系所規定」。"
113,2,300730001,"商業資料分析：R運算","侯佩妤","四D56","商館260714",3.0,選修,"商院碩士",英文,是,碩士班,"＠備註:學碩合開。"
113,2,405938001,"現代文選","林元輝","二567","傳播310311",3.0,選修,"傳院一甲傳院一乙傳院一丙傳院一丁",中文,否,學士班,"＠備註:欲加簽本課程者，請第一次上課務必到課。"
113,2,501045001,"翻譯專題：翻譯理論","余淑慧","一D56","季陶340302",3.0,必修,"英文四甲英文四乙",中文,否,學士班,"＠備註:無"
113,2,501838001,"逐/同步口譯","張郇慧","三234","季陶340309",3.0,選修,"英文四甲英文四乙",英文,是,學士班,"＠備註:無"
113,2,504024012,"初級俄語語法","張珮琪","四34","道藩320218",2.0,必修,"斯語一乙",中文,否,學士班,"＠備註:無"
113,2,504032002,"中級俄語語法","劉心華","三34四4","道藩320215道藩320113",3.0,必修,"斯語二甲斯語二乙",中文,否,學士班,"＠備註:無"
113,2,504780001,"捷克國情概論：捷克社會的形成與建構","林蒔慧","四78","道藩320316",2.0,選修,"斯語一甲斯語一乙斯語二甲斯語二乙",英文,是,學士班,"＠備註:無"
113,2,504781001,"捷克人文與文化探索","赫萊娜","一78","道藩320313",2.0,選修,"斯語二甲斯語二乙",英文,是,學士班,"＠備註:無"
113,2,504813001,"初級俄語視聽訓練（二）","張珮琪","三12","道藩320112",2.0,選修,"斯語一甲斯語一乙",中文,否,學士班,"＠備註:無"
113,2,504831002,"捷克文（二）","林蒔慧","一D56","研究250309",3.0,選修,"斯語三甲斯語三乙",中文,否,學士班,"＠備註:無"
113,2,504839002,"俄語（二）","吳佳靜","四D56","商館260310",3.0,選修,"斯語二甲斯語二乙",中文,否,學士班,"＠備註:本課程為輔系及斯拉夫語文學程課程，本系生不得選修"
113,2,504927002,"波蘭文（二）","貝娜煦","二D56","道藩320113",3.0,選修,"斯語三甲斯語三乙",其他,否,學士班,"＠備註:無"
113,2,506005002,"初級日語","葉秉杰","二12四12","研究250201研究250105",4.0,必修,"日文一",中文,否,學士班,"＠備註:無"
113,2,506069001,"日本專題研究Ｃ２：歷史文化","金想容","二56","季陶340405",2.0,群修,"日文四",日文,否,學士班,"＠備註:無"
113,2,506078001,"日本名著選讀Ｃ２：歷史文化","楊素霞","二56","研究250106",2.0,群修,"日文三",日���,否,學士班,"＠備註:無"
113,2,506829001,"進階日譯中理論與實務２","王盈文","五34","研究250307",2.0,選修,"日文四",中文,否,學士班,"＠備註:無"
113,2,509885002,"中級法文作文","樂詩涵","二56","綜北270107",2.0,選修,"歐文法二",法文,否,學士班,"＠備註:建議具備基礎法文能力較妥。"
113,2,509914001,"專業德文翻譯","徐安妮","三34","研究250420",2.0,選修,"歐文德三歐文德四歐文德選歐文訪讀",德文,否,學士班,"＠備註:具備德文B1(或以上)程度，或修畢「德文翻譯實務」且及格者。"
113,2,509918002,"專業西文會話","馬德睿","四56","綜北270303",2.0,選修,"歐文西四",西班牙文,否,學士班,"＠備註:建議已修畢「進階西文聽力會話」或具備DELE B1程度以上者較妥。"
113,2,601321001,"美國法律檢索、分析與寫作（二）","朱德芳","未定或彈性","",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",英文,是,學士班,"＠備註:1.授課教師尚有喬治城大學法學院Yi Song教授。2.本課程集中授課，上課日期請詳參教學大綱；原則上依規劃時段授課，實際上課日期會依情況與同學們協調。3.本課程第一次上課已逾選課以及停修課程階段，且學士班四年級同學選修本課程，將可能延後取得畢業證書之時程，同學於選課前請務必妥慎考量。4.本課程不開��網路選課，請有興趣的同學於2/7前填寫申請表單：https://forms.gle/ZRGcs5mE7a9BcDfS8。"
